node ID: 734, ground truth SMILE: CC1=CC2=NNN=C2C=C1
smiles: CCCCCCCCCCCCCCCCCC(=O)NC(C)(C)C, s:  0.00291
smiles: CCCCCCCCCCCCCCCCCC(=O)N(C)CCC, s:  0.00282
smiles: CCCCCCCCCCCCCCC(CCCCCC)C(=O)N, s:  0.00270
smiles: CCCCCCCCCCCC(CCCCCCCCC)C(=O)N, s:  0.00270
node ID: 7089, ground truth SMILE: COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
top 20 test cadidates: 
smiles: CC(C)(C)OC(CC1=CC=CC=C1)(C2=NNN=N2)C(=O)O, s:  0.00079
smiles: CCCC(CC(=O)O)N1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00045
smiles: CC(C)C(CC(=O)O)N1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00041
smiles: CC1=C(C(=NN1)C2=CC=CC=C2OCCOC)C(=O)NN, s:  0.00041
smiles: CCC(CC(=O)O)N1C(=NN=N1)C2=CC=CC=C2OCC, s:  0.00039
smiles: CC1=CC=CC=C1C2=C(NN=C2OCC(C)NC(=O)O)N, s:  0.00038
smiles: CCCCC(C(=O)O)N1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00037
smiles: CCN1C=NN=C1CNCCOC2=CC=C(C=C2)C(=O)O, s:  0.00037
smiles: CCC1=CC=CC=C1C2=NN=NN2CC(CC(=O)O)OC, s:  0.00037
smiles: CCOCCOC1=CC=CC=C1C2=NNC(=C2)C(=O)NN, s:  0.00036
smiles: CCCCN1C(=C(N=N1)C(=O)O)C2=CC(=C(C=C2)OC)N, s:  0.00036
smiles: CCOC1=CC=CC=C1C2=NN=NN2C(C)C(C)C(=O)O, s:  0.00035
smiles: CCC(CC)(CC(=O)O)NC(=O)C1=CC2=NNN=C2C=C1, s:  0.00035
smiles: CCC(CC(=O)O)CN1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00035
smiles: CC(C)CC(C(=O)O)N1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00034
smiles: CC(C1=NN=CN1C)NCCOC2=CC=C(C=C2)C(=O)O, s:  0.00033
smiles: CC(C)(C)CN(CC(=O)O)C(=O)C1=CC2=NNN=C2C=C1, s:  0.00033
smiles: CCOC1=CC=C(C=C1)C2=C(N=NN2CCCN)C(=O)O, s:  0.00033
smiles: CCOC1=CC=CC=C1CN2C(=C(N=N2)C(=O)O)CCN, s:  0.00033
smiles: CCC(CC)(C(=O)O)N1C(=NN=N1)C2=CC=CC=C2OC, s:  0.00033
node ID: 6435, ground truth SMILE: CCCC/C=C/C=C/C=C\CCCCCCCC(=O)O
top 20 test cadidates: 
smiles: CCCCCCOC1=CC=CC=C1OCCCCCC, s:  0.00740
smiles: CCCCCCOC1=CC=C(C=C1)OCCCCCC, s:  0.00610
smiles: CCCCCCCCCCCOC1=CC=CC=C1OC, s:  0.00479
smiles: CCCCCCCCCCOC1=CC=C(C=C1)OCC, s:  0.00440
smiles: CCCCCCCCCCOC1=CC=CC=C1[C@@H](C)O, s:  0.00434
smiles: CCCCCCCCCCOC1=CC=CC=C1[C@H](C)O, s:  0.00434
smiles: CCCCCCCCCCOC1=CC=CC=C1C(C)O, s:  0.00434
smiles: CCCCCCCOC1=CC=CC(=C1)OCCCCC, s:  0.00399
smiles: CCCCCCCCCCCOC1=CC=C(C=C1)OC, s:  0.00399
smiles: CCCCCCOC1=CC(=CC=C1)OCCCCCC, s:  0.00399
smiles: CCCCCCCCCOC1=CC=CC=C1[C@@H](CC)O, s:  0.00399
smiles: CCCCCCCCCOC1=CC=CC=C1[C@H](CC)O, s:  0.00399
smiles: CCCCCCCCCOC1=CC=CC=C1C(CC)O, s:  0.00399
smiles: CCCCCCC(CCCCC)(O)OC1=CC=CC=C1, s:  0.00370
smiles: CCCCCCCCC(C1=CC=CC=C1OCCC)O, s:  0.00369
smiles: CCCCCCCC(C1=CC=C(C=C1)OCCCC)O, s:  0.00367
smiles: CCCCCCCCCCOC1=CC=C(C=C1)[C@@H](C)O, s:  0.00367
smiles: CCCCCCCCCCOC1=CC=C(C=C1)[C@H](C)O, s:  0.00367
smiles: CCCCCCCCCCOC1=CC=C(C=C1)C(C)O, s:  0.00367
smiles: CCCCCCCCC(C1=CC=CC=C1O)OCCC, s:  0.00342
node ID: 8933, ground truth SMILE: CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
top 20 test cadidates: 
smiles: CCCCCCCCCCCCCCCCP(=O)(O)OO, s:  0.02610
smiles: CCCCCCCCCCCCCCCCOP(=O)(O)O, s:  0.02162
smiles: CCCCCCCCCCC(CCCCC)OP(=O)(O)O, s:  0.01625
smiles: CCCCCCCCCC(CCCCCC)OP(=O)(O)O, s:  0.01625
smiles: CCCCCCCCC(CCCCCCC)OP(=O)(O)O, s:  0.01625
smiles: CCCCCCCCCCCCCCC(C)OP(=O)(O)O, s:  0.01495
smiles: CCCCCCCC(CCCC)(CCCC)OP(=O)(O)O, s:  0.01495
smiles: CCCCCCCCCCCC(CCCC)OP(=O)(O)O, s:  0.01495
smiles: CCCCCCCCC(C)(CCCCCC)OP(=O)(O)O, s:  0.01495
smiles: CCCCCCCCCC(CCCCC)COP(=O)(O)O, s:  0.01382
smiles: CCCCCCCCCCCCCC(CC)OP(=O)(O)O, s:  0.01382
smiles: CCCCCCCCC(CCCCCC)COP(=O)(O)O, s:  0.01382
smiles: CCCCCCCCCCCCC(CCC)OP(=O)(O)O, s:  0.01382
smiles: CCCCCCCCC(CCC)(CCCC)OP(=O)(O)O, s:  0.01284
smiles: CCCCCCCCCCCCC(C(C)C)OP(=O)(O)O, s:  0.01284
smiles: CCCCCCCC(CCCCCC)C(C)OP(=O)(O)O, s:  0.01284
smiles: CCCCCCCCC(C)(C)CCCCCOP(=O)(O)O, s:  0.01197
smiles: CCCCCCC(C)(C(C)(C)CCCCC)OP(=O)(O)O, s:  0.01197
smiles: CCCCCC(C)(C)CCCCCCCCOP(=O)(O)O, s:  0.01197
smiles: CCCCCCC(C)CCCCCCCCOP(=O)(O)O, s:  0.01197
node ID: 7325, ground truth SMILE: CCCCCC=CC=CC(=O)CCCCCCCC(=O)O
top 20 test cadidates: 
smiles: CCCCCC(=O)C=CC=CCCCCCCCC(=O)O, s:  0.15707
smiles: CCCCCC=CC=CC(=O)CCCCCCCC(=O)O, s:  0.14870
smiles: CCCCCCC(=O)/C=C/C=C/CCCCCCC(=O)O, s:  0.14031
smiles: CCCCCCCC(=O)/C=C/C=C/CCCCCC(=O)O, s:  0.13140
smiles: CCCCCCCCC/C=C\C=C\C(=O)CCCC(=O)O, s:  0.07496
smiles: CCCCCCCCCC(=O)/C=C/C=C/CCCC(=O)O, s:  0.05825
smiles: CCCC/C=C(/C=C/C=C/CCCCCCCC(=O)O)\O, s:  0.00871
smiles: CCCC/C=C/C=C/C(=C/CCCCCCCC(=O)O)/O, s:  0.00831
smiles: CCCCCC=CCC=CC(=O)CCCCCCC(=O)O, s:  0.00785
smiles: CCCCCCCCCCCC=CC=CC(=O)CC(=O)O, s:  0.00784
smiles: CCCCC(=O)/C=C/C/C=C\CCCCCCCC(=O)O, s:  0.00588
smiles: CCCCCC=CC=CC(=O)CCCCCCC(=O)OC, s:  0.00545
smiles: CCCCCC/C=C/C(=O)CC/C=C\CCCCC(=O)O, s:  0.00498
smiles: CCCC/C(=C/C=C/C=C/CCCCCCCC(=O)O)/O, s:  0.00483
smiles: CCCCC/C=C/C(=O)/C=C/CCCCCCCC(=O)O, s:  0.00481
smiles: CCCCCC(=O)CCCCCCC/C=C/C=C/C(=O)O, s:  0.00423
smiles: CCCC/C=C/C(=C/C=C/CCCCCCCC(=O)O)/O, s:  0.00413
smiles: CCCCCC=CC=CC(=O)CCCCCC(=O)OCC, s:  0.00408
smiles: CCCCCC=CC=COC=CCCCCCCC(=O)O, s:  0.00396
smiles: CCCC/C=C/C=C(/C=C/CCCCCCCC(=O)O)\O, s:  0.00382
node ID: 7594, ground truth SMILE: CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O
top 20 test cadidates: 
smiles: CCCCCCCCCCCCCC=C[C@H]([C@@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=CC([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C\[C@@H]([C@@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=C[C@H]([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=CC(C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=C[C@@H]([C@@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@H]([C@@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@H](C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@@H]([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C\[C@H]([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C\C(C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@@H](C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/C([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=C[C@@H](C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCCC=C[C@@H]([C@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/[C@@H]([C@@H](CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCCC/C=C/C(C(CO)N)O, s:  0.05186
smiles: CCCCCCCCCCCC/C=C/[C@H]([C@@H](CCO)N)O, s:  0.00696
smiles: CCCCCCCCCCCC/C=C/[C@@H]([C@H](CCO)N)O, s:  0.00696
node ID: 11517, ground truth SMILE: CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
top 20 test cadidates: 
smiles: CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC, s:  0.68865
smiles: CCCCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC, s:  0.11141
smiles: CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N(C)C)OC, s:  0.03774
smiles: CCNS(=O)(=O)C1=CC(=C(C=C1)OC)C(=O)NCC2CCCN2CC, s:  0.03630
smiles: CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2)S(=O)(=O)CC)N)OC, s:  0.01782
smiles: CCN1CCCC1CNC(=O)C2=C(C=C(C(=C2)NS(=O)(=O)C)C)OC, s:  0.01770
smiles: CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)NS(=O)(=O)CC)OC, s:  0.01768
smiles: CCC1CCCN1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC, s:  0.01422
smiles: CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)SOOCC, s:  0.01254
smiles: CCN1CCC[C@H]1CNC(=O)C2=C(C=C(C(=C2)[C@H](C)S(=O)O)N)OC, s:  0.00942
smiles: CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)N(C)S(=O)(=O)C)OC, s:  0.00861
smiles: COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)NCCNC2CCCCCC2, s:  0.00632
smiles: CCN1CCCC1CCNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OCC, s:  0.00549
smiles: CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2)NS(=O)(=O)C)C)OC, s:  0.00297
smiles: CC(C)S(=O)(=O)C1=C(C=C(C(=C1)C(=O)NCC2CCCN2C)OC)N, s:  0.00242
smiles: CC(C)N1CCCC(C1)CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC, s:  0.00148
smiles: CCN1CCCC1CN=C(C2=C(C=CC(=C2)S(=O)(=O)N)OC)OCC, s:  0.00134
smiles: CCN1CCCC(C1)NC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC, s:  0.00103
smiles: CCN1CCCC1CCONC(=O)C2=CC(=C(C=C2)N)S(=O)(=O)CC, s:  0.00099
smiles: CCN1CCC[C@H]1C[C@@](C)(N)S(=O)(=O)NC(=O)C2=CC=CC=C2OC, s:  0.00089
node ID: 11585, ground truth SMILE: C(COCCOCCOCCOCCOCCOCCOCCO)O
top 20 test cadidates: 
smiles: C(COCCOCCOCCOCCOCCOCCOCCO)O, s:  0.88409
smiles: C(COCCOCCOCCO)COCOCCOCCOCCO, s:  0.02649
smiles: CCOCCOCCOCCOOCCOCCOCCOCCO, s:  0.02049
smiles: C(CCOCCOCCOCCOO)COCCOCCOCCO, s:  0.01883
smiles: C(COCCOCC(COCCOCCO)COCCOCCO)O, s:  0.01623
smiles: C(CCOCCO)CCOCOOCCOCCOCCOCCO, s:  0.00896
smiles: COC(COCCOCCOCCOCCOCCOCCO)OC, s:  0.00734
smiles: CCOC(COCCOCCOCCOCCOCCOCCO)O, s:  0.00372
smiles: CC(COCCOCCO)(COCCOCCO)OCCOCCO, s:  0.00356
smiles: CCOCCOCCOCCOCCOC(COCCOCCO)O, s:  0.00266
smiles: COCCOCCOCC(C(CO)OCCOCCOCCO)OC, s:  0.00153
smiles: C(CC(OCCO)OCCO)COCCCC(OCCO)OCCO, s:  0.00122
smiles: COCCOCCOCCOCCOCCOCCOCC(CO)O, s:  0.00095
smiles: COC(COCCCCOOOCCCCOCC(OC)OC)OC, s:  0.00018
smiles: COCCOCC(OCCOC)OC(COCCOC)OCCOC, s:  0.00015
smiles: COCC(COC)OCOCC(CO)COCOC(COC)COC, s:  0.00014
smiles: CCC(COCC(CO)O)OCC(COCC(CO)O)OCCCO, s:  0.00014
smiles: CCC(COCC(CO)O)OCC(COCC(C)O)OCC(CO)O, s:  0.00011
smiles: COCCOC(COCC(OCCOC)OCCOC)OCCOC, s:  0.00009
smiles: CC(COCC(C)C(CO)(C(CO)CO)O)C(CO)(C(CO)CO)O, s:  0.00008
node ID: 10945, ground truth SMILE: CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC
top 20 test cadidates: 
smiles: CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC, s:  0.49800
smiles: CC/C=C\C/C=C\CC/C=C\C=C\C=C\CC/C=C\CCC(=O)OCC, s:  0.13251
smiles: CCOC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC/C=C\C, s:  0.07317
smiles: CCC/C=C/C=C/C/C=C/C/C=C/C/C=C/C/C=C\CCC(=O)OCC, s:  0.03910
smiles: CC/C=C/C/C=C/CC/C=C/C=C/C=C/C=C/CCCCC(=O)OCC, s:  0.02764
smiles: CCOC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C, s:  0.02376
smiles: CC/C=C/CCCCC/C=C/C=C/C=C/C=C/C=C/CCC(=O)OCC, s:  0.01716
smiles: CCCCC=C=CC/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OCC, s:  0.01609
smiles: CCOC(=O)CCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC=C, s:  0.01405
smiles: CC/C=C/C/C=C/C/C=C/C/C=C/CC/C=C/CC/C=C/CCC(=O)O, s:  0.01306
smiles: CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)C(C)O, s:  0.01270
smiles: CCC=CCC=CCC=CCC=CCC=CCCCC=CC(=O)OCC, s:  0.01155
smiles: CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC, s:  0.00982
smiles: CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCOC(=O)C, s:  0.00961
smiles: CC/C=C\C/C=C\C/C=C\C/C=C\CC/C=C/C=C(\CC)/C(=O)OCC, s:  0.00581
smiles: CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O, s:  0.00576
smiles: CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC/C=C(/C=O)\OCC, s:  0.00562
smiles: CC/C=C/C=C/CC/C=C/C/C=C/CC/C=C/CC/C=C/CCC(=O)O, s:  0.00538
smiles: CCCOC(=O)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC, s:  0.00466
smiles: CC/C=C\C/C=C\C(C)(C)/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O, s:  0.00363
node ID: 12844, ground truth SMILE: CCCCOC(=O)CC(C(C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O
top 20 test cadidates: 
smiles: CCCCCCCCOC(=O)C(CC(=O)OCCCC)(CC(=O)OC(=O)C)O, s:  0.23126
smiles: CCCCCCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OC(=O)C)O, s:  0.12841
smiles: CCCCOC(=O)CC(CC(=O)OCCCCC(=O)C)(C(=O)OCCCC)O, s:  0.10268
smiles: CCCCOC(=O)CC(CC(=O)OCC(CC)C(=O)C)(C(=O)OCCCC)O, s:  0.04246
smiles: CCCCOC(=O)CC(CC(=O)OC(CCC)C(=O)C)(C(=O)OCCCC)O, s:  0.03642
smiles: CCCCCCCCCCCCOC(=O)CC(CC(=O)O)(C(=O)OC(=O)C)O, s:  0.02051
smiles: CCCCCCCCCCCCOC(=O)CC(CC(=O)OC(=O)C)(C(=O)O)O, s:  0.01228
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C, s:  0.01133
smiles: CCCCOC(=O)C[C@]([C@H](C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O, s:  0.00946
smiles: CCCCOC(=O)C[C@@]([C@@H](C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O, s:  0.00946
smiles: CCCCOC(=O)C[C@@]([C@H](C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O, s:  0.00946
smiles: CCCCOC(=O)CC(C(C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O, s:  0.00946
smiles: CCCCOC(=O)C[C@]([C@@H](C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O, s:  0.00946
smiles: CCCCCCOC(=O)C(C(=O)C)(C(C(=O)C)(C(=O)OCCCCCC)O)O, s:  0.00738
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OOC=C, s:  0.00727
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OCC=O, s:  0.00698
smiles: CCCCOC(=O)CC(CC(=O)OC(=O)C)(C(=O)OCCCC)OCCCC, s:  0.00673
smiles: CCCCCCOC(=O)CC(CC(=O)OC(=O)C(CC)(CC)CC)(C(=O)O)O, s:  0.00616
smiles: CCCCOC(=O)CC(CC(=O)O)(CC(=O)OCCCC)C(=O)OCCCC, s:  0.00566
smiles: CCCCCCOC(=O)CC(CC(=O)O)(C(=O)OCCCCCC)OC(=O)C, s:  0.00471
node ID: 12866, ground truth SMILE: CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC
top 20 test cadidates: 
smiles: CO/C=C(/C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)\C(=O)OC, s:  0.19322
smiles: COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC, s:  0.19322
smiles: CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC, s:  0.19322
smiles: CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)CO, s:  0.02295
smiles: COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)CO, s:  0.02295
smiles: COC(=O)C(=CCO)C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.02246
smiles: COC(=O)/C(=C/CO)/C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.02246
smiles: CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=C(C=C3)C#N)/C(=O)OC, s:  0.01841
smiles: CO/C=C(\C1=CC=CC=C1OC2=NC=CC(=N2)OC3=CC=CC=C3C#N)/C(=O)OC, s:  0.00982
smiles: COC=C(C1=CC=CC=C1OC2=NC=CC(=N2)OC3=CC=CC=C3C#N)C(=O)OC, s:  0.00982
smiles: COC=C(C1=CC=CC=C1OC2=CC(=NC=N2)OC3=CC=CC=C3[N+]#[C-])C(=O)OC, s:  0.00751
smiles: CO/C=C(\C1=CC=CC=C1OC2=CC(=NC=N2)OC3=CC=CC=C3[N+]#[C-])/C(=O)OC, s:  0.00751
smiles: CC1=C(C(=CC=C1)/C(=C/OC)/C(=O)O)OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.00686
smiles: CO/C(=C\C(=O)OC)/C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.00632
smiles: COCC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)O, s:  0.00626
smiles: COC/C=C(/C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)\C(=O)O, s:  0.00626
smiles: COC/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)O, s:  0.00626
smiles: CO/C=C(/COC=O)\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.00606
smiles: COC=C(COC=O)C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N, s:  0.00606
smiles: CO/C=C(\C1=CC=CC=C1COC2=CC(=NC=N2)OC3=CC=CC=C3C#N)/C(=O)O, s:  0.00600
node ID: 14592, ground truth SMILE: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
top 20 test cadidates: 
smiles: CCCCC1=NC(=CC(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)OCCO, s:  0.02735
smiles: CCCCC1=C(N(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC)C(=O)O, s:  0.02648
smiles: CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(C)O)C(=O)O, s:  0.02425
smiles: CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OC)CO, s:  0.02084
smiles: CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)O, s:  0.02011
smiles: CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)O)C(=O)OCC, s:  0.01919
smiles: CCCC1=C(N(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CCC)C(=O)O, s:  0.01517
smiles: CCCC1=C(N(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(C)C)C(=O)O, s:  0.01337
smiles: CCCCC1=CC(=NN1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)OC(=O)OCC, s:  0.01325
smiles: CCCCN1C(=O)C=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC, s:  0.01316
smiles: CCCCC1=NC(=C(N1C)CO)C(=O)OCC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4, s:  0.01315
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC)CO, s:  0.01259
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(C)(C)O)C(=O)O, s:  0.01249
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)OC=O)C(C)(C)O, s:  0.01204
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(CC)O, s:  0.01181
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O, s:  0.01181
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)C(=O)OCC, s:  0.01172
smiles: CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)CO, s:  0.01138
smiles: CCCCC1=NC(=C(N1)C(C)O)C(=O)OCC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4, s:  0.01072
smiles: CCCC1=NC=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OC(C)(C)O, s:  0.01063
