node ID: 1323, ground truth SMILE: C1=CC(=CC=C1C=O)O
smiles: CC(COC(=O)C1=CC=CC=C1C=O)OC, s:  0.00017
smiles: CCCCOOC1C2=CC=CC=C2C(=O)O1, s:  0.00017
smiles: CCCCOC(=O)OC(=O)C1=CC=CC=C1, s:  0.00017
smiles: CCCCOC(=O)C(=O)OC1=CC=CC=C1, s:  0.00017
smiles: CCOC(=O)C1=CC=CC=C1C(=O)COC, s:  0.00017
smiles: CCC(C(=O)OC(=O)C1=CC=CC=C1)OC, s:  0.00017
smiles: CCC(=O)OC1=CC=CC=C1C(=O)OCC, s:  0.00017
smiles: CCCCOC(=O)C1=CC=C(C=C1)C(=O)O, s:  0.00017
smiles: CCCCC(=O)OC(=O)C1=CC=CC=C1O, s:  0.00017
smiles: CCCCC(=O)OC1=CC=CC=C1C(=O)O, s:  0.00017
node ID: 13396, ground truth SMILE: CCC1=CC=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC=C(C=C4)CC)C(CO)O
top 20 test cadidates: 
smiles: CCC1=CC=C(C=C1)[C@H]2OC[C@H]3[C@H](O2)[C@H](O[C@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)[C@@H]2OC[C@H]3[C@H](O2)[C@H](O[C@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)[C@@H]2OC[C@H]3[C@H](O2)[C@H](O[C@@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)[C@H]2OC[C@H]3[C@H](O2)[C@H](O[C@@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)C2OC[C@H]3[C@@H](O2)[C@H](OC(O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC=C(C=C4)CC)C(CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)C2OC[C@@H]3[C@H](O2)[C@@H](OC(O3)C4=CC=C(C=C4)CC)[C@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)C2OC[C@H]3[C@H](O2)[C@H](OC(O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.00055
smiles: CCC1=CC=C(C=C1)C2OC[C@@H]3C(O2)[C@@H](OC(O3)C4=CC=C(C=C4)CC)[C@H](CO)O, s:  0.00055
smiles: CCC1=CC(=CC=C1)C2OC[C@H]3[C@@H](O2)[C@H](OC(O3)C4=CC=CC(=C4)CC)[C@@H](CO)O, s:  0.00048
smiles: CC1=C(C=C(C=C1)[C@H]2OC[C@@H]3[C@@H](O2)[C@@H](O[C@@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@@H]2OC[C@@H]3[C@@H](O2)[C@@H](O[C@@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@H]2OC[C@H]3[C@@H](O2)[C@H](O[C@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@@H]2OC[C@H]3[C@@H](O2)[C@H](O[C@@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@H]2OC[C@H]3[C@@H](O2)[C@H](O[C@@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@@H]2OC[C@H]3[C@@H](O2)[C@H](O[C@H](O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)[C@H]2OC[C@@H]3[C@@H](O2)[C@@H](O[C@@H](O3)C4=CC(=C(C=C4)C)C)[C@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)C2OC[C@H](O2)[C@@H]3[C@H](OC(O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)C2OC[C@H]3[C@@H](O2)[C@H](OC(O3)C4=CC(=C(C=C4)C)C)[C@@H](CO)O)C, s:  0.00047
smiles: CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C, s:  0.00047
node ID: 13828, ground truth SMILE: CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O
top 20 test cadidates: 
smiles: C[C@@H](COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)O, s:  0.00284
smiles: CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O, s:  0.00284
smiles: C[C@H](CO)OC[C@@H](C)OC[C@@H](C)OC[C@@H](C)OC[C@@H](C)OC[C@H](C)OC[C@@H](C)O, s:  0.00284
smiles: C[C@H](COC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@@H](C)OC[C@@H](C)OC[C@H](C)O)O, s:  0.00260
smiles: CCO[C@H](C)COC(C)CO[C@@](C)(CO[C@@H](C)CO[C@H](C)CO[C@H](C)COC)O, s:  0.00234
smiles: CCCCCC(COCC(COCC(C)O)(COCC(C)O)COCC(C)O)O, s:  0.00232
smiles: CC(C)OC1=CC=C(C=C1)NC(=NCCCOCCOC)NCCN(C)CCOC, s:  0.00231
smiles: CCN(CC)CCOC1=C(C=C(C=C1)CNC(=NC)NCCCOCCOC)OC, s:  0.00230
smiles: CCCCOCCOCCOCCOCCOC[C@@H](COCCOCCCC)O, s:  0.00229
smiles: CCCCOCCOCCOCCOCCOC[C@H](COCCOCCCC)O, s:  0.00229
smiles: CCCCOCCOCCOCCOCCOCC(COCCOCCCC)O, s:  0.00229
smiles: CCCCOCCOCC(C(CCO)OCCOCCC(COCCCC)O)O, s:  0.00228
smiles: CCCN(CCC)C(=O)C1=COC(=N1)CN2CCN(CC2)C[C@@H](COCC(C)C)O, s:  0.00228
smiles: CCCN(CCC)C(=O)C1=COC(=N1)CN2CCN(CC2)CC(COCC(C)C)O, s:  0.00228
smiles: CCCN(CCC)C(=O)C1=COC(=N1)CN2CCN(CC2)C[C@H](COCC(C)C)O, s:  0.00228
smiles: CC(COC)OCC(COCC(C)OC)(COCC(C)OC)COC(C)COC, s:  0.00228
smiles: CCCCCCCC(COCCOCCOCCOCCOCCOCCO)O, s:  0.00228
smiles: CCCN(CCC)C(=O)C1=COC(=N1)CN2CCN(CC2)CC(COC(C)(C)C)O, s:  0.00227
smiles: CC(COC(COC(C)C(C)O)(COC(C)C(C)O)OCC(C)C(C)O)C(C)O, s:  0.00227
smiles: CCCCOCCOC(CC(CC(O)OCC)(C(C)O)OCCOCCCC)O, s:  0.00227
node ID: 17543, ground truth SMILE: C(CCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO)CO
top 20 test cadidates: 
smiles: C(CCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO)CO, s:  0.00807
smiles: CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO, s:  0.00703
smiles: CC(C)(C)OCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO, s:  0.00696
smiles: CCCCCCCC[N+](CCCCCCCC)(CCCCS(=O)(=O)O)CCOCCOCCCC, s:  0.00695
smiles: CCCCCC(CC(C)CCCC(CO)O)CC(CC)CCCCC[N+](C)(C)CCCOS(=O)O, s:  0.00681
smiles: CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCC, s:  0.00679
smiles: CC(C)(COCCOCCCCCCCCCCOCCOCCOCCO)OC(C)(C)C(C)(C)O, s:  0.00674
smiles: CCCCCCCCCCCCCOCC(C)OCCOCCOCCOCCOCCOCCO, s:  0.00674
smiles: CCCCCCCCCCCCOCC(C)OCC(C)OCCOCCOCCOCCOCCO, s:  0.00671
smiles: CCCCCCCCCCCCCCCCCCCCC(C[N+](C)(C)CC(CS(=O)(=O)O)O)OC, s:  0.00669
smiles: CCCCCC(CC(C)CCCC(CO)O)CC(CC)CCCCC[N+](C)(C)CCCS(=O)(=O)O, s:  0.00666
smiles: C1=CC=C2C(=C1)N(C3=CC=CC=C3N2CCCCCCCCCCCO)CCCCCCCCCCCO, s:  0.00662
smiles: CC(C)OCCCOCC(COCCCOC(C)C)(COCCCOC(C)C)OCCCOC(C)C, s:  0.00652
smiles: CCCCCCCCCCCCCCCCCCOCC(CNC)OP(=O)([O-])OCC[N+](C)(C)C, s:  0.00645
smiles: CCCCCCCCCCC[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)CCCCCCCCCCOC(=O)C=C, s:  0.00644
smiles: CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN(C)CC)NC, s:  0.00643
smiles: CCCCCCCCCCCCCCCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O, s:  0.00642
smiles: CCC(=O)NCCCCCCC(CCCCCCNC(=O)C=C)(CCCOCCCNC)NC(=O)C=C, s:  0.00642
smiles: CCCCCCCCCCCCCCCCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O, s:  0.00641
smiles: CCCCCCCCCCCCCCCCCCCOCC(CN)OP(=O)([O-])OCC[N+](C)(C)C, s:  0.00641
